url
https://www.vercel.com
https://www.netlify.com
https://www.digitalocean.com
https://www.heroku.com
https://www.cloudflare.com
https://www.aws.amazon.com
https://www.microsoft.com
https://www.google.com
https://www.fastly.com
https://www.linode.com
https://www.ibm.com
https://www.oracle.com
